Gene_id,Taxon_between,Type,Taxonomic_level,is_high_confidence,is_tree_compliant,GOC_score,WGA_coverage
ENSG00000152785,Cldi-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000152785,M.fur-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,93.11
ENSG00000152785,Ecab-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000152785,P.vam-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,50,92.90
ENSG00000152785,H.sap-T.tru orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000152785,H.sap-P.alt orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000152785,L.afr-H.sap orthologues,ortholog_one2one,Eutheria,1,1,100,92.75
ENSG00000152785,E.tel-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,81.42
ENSG00000152785,H.sap-D.nov orthologues,ortholog_one2one,Eutheria,1,1,100,100.00
ENSG00000152785,H.sap-M.dom orthologues,ortholog_one2one,Theria,1,1,75,100.00
ENSG00000152785,H.sap-S.har orthologues,ortholog_one2one,Theria,1,1,75,90.55
ENSG00000152785,Hsap-Pcin orthologues,ortholog_one2one,Theria,1,1,75,100.00
ENSG00000152785,Ggal-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000152785,Cjap-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000152785,Ahaa-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,87.03
ENSG00000152785,Hsap-Mvit orthologues,ortholog_one2many,Amniota,1,1,0,65.60
ENSG00000152785,Cpor-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,89.10
ENSG00000152785,Abra-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,98.83
ENSG00000152785,F.alb-H.sap orthologues,ortholog_one2one,Amniota,1,1,0,89.08
ENSG00000152785,Arow-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,99.37
ENSG00000152785,Cabi-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000152785,Hsap-Smer orthologues,ortholog_one2one,Amniota,1,1,100,90.96
ENSG00000152785,H.sap-M.gal orthologues,ortholog_one2one,Amniota,1,1,75,89.24
ENSG00000152785,H.sap-P.sin orthologues,ortholog_one2one,Amniota,1,1,100,89.37
ENSG00000152785,Aowe-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000152785,Cpbe-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000152785,H.sap-A.car orthologues,ortholog_one2one,Amniota,1,1,50,19.08
ENSG00000152785,Hsap-Nscu orthologues,ortholog_one2one,Amniota,1,1,100,77.98
ENSG00000152785,Appl-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000152785,Hsap-Scan orthologues,ortholog_one2one,Amniota,1,1,50,78.09
ENSG00000152785,Hsap-Jhye orthologues,ortholog_one2one,Amniota,1,1,50,99.34
ENSG00000152785,Cpyg-Hsap orthologues,ortholog_one2one,Amniota,1,1,25,100.00
ENSG00000152785,Hsap-Mund orthologues,ortholog_one2one,Amniota,1,1,50,94.35
ENSG00000152785,Cpug-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,82.05
ENSG00000152785,T.gut-H.sap orthologues,ortholog_one2many,Amniota,1,1,50,81.42
ENSG00000152785,Gaga-Hsap orthologues,ortholog_one2one,Amniota,1,1,0,100.00
ENSG00000152785,Hsap-Nper orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000152785,Hsap-Nmel orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000152785,Hsap-Lsdo orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000152785,Hsap-Pmaj orthologues,ortholog_one2one,Amniota,1,1,50,92.24
ENSG00000152785,Hsap-Zalb orthologues,ortholog_one2one,Amniota,1,1,50,95.26
ENSG00000152785,Dnov-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,99.27
ENSG00000152785,Ccae-Hsap orthologues,ortholog_one2one,Amniota,1,1,0,84.66
ENSG00000152785,Hsap-Lcor orthologues,ortholog_one2one,Amniota,1,1,50,80.58
ENSG00000152785,Hsap-Pvit orthologues,ortholog_one2one,Amniota,1,1,100,87.62
ENSG00000152785,Hsap-Spun orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000152785,H.sap-X.tro orthologues,ortholog_one2one,Tetrapoda,1,1,75,88.90
ENSG00000152785,H.sap-L.cha orthologues,ortholog_one2one,Sarcopterygii,1,1,25,89.12
ENSG00000152785,H.sap-L.ocu orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.63
ENSG00000152785,Aoce-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,75,77.48
ENSG00000152785,Aper-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,75,45.51
ENSG00000152785,Hbur-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.05
ENSG00000152785,Hsap-Xcou orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.47
ENSG00000152785,Hcom-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,71.74
ENSG00000152785,Hsap-Sldo orthologues,ortholog_one2many,Euteleostomi,1,1,100,13.34
ENSG00000152785,Hsap-Pkin orthologues,ortholog_one2one,Euteleostomi,1,1,25,73.97
ENSG00000152785,Hsap-Sfor orthologues,ortholog_one2many,Euteleostomi,1,1,25,59.20
ENSG00000152785,H.sap-T.nig orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.03
ENSG00000152785,Fhet-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.55
ENSG00000152785,Hsap-Smax orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.56
ENSG00000152785,Eluc-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,50,77.39
ENSG00000152785,Ates-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.02
ENSG00000152785,Acal-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.99
ENSG00000152785,Hsap-Malb orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.92
ENSG00000152785,G.acu-H.sap orthologues,ortholog_one2one,Euteleostomi,1,1,25,84.72
ENSG00000152785,H.sap-P.for orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.46
ENSG00000152785,Hsap-Olhn orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.11
ENSG00000152785,Hsap-Pret orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.46
ENSG00000152785,Hsap-Marm orthologues,ortholog_one2one,Euteleostomi,1,1,100,72.76
ENSG00000152785,Hsap-Omel orthologues,ortholog_one2one,Euteleostomi,1,1,100,72.24
ENSG00000152785,Hsap-Sldo orthologues,ortholog_one2many,Euteleostomi,1,1,0,68.13
ENSG00000152785,H.sap-D.rer orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.18
ENSG00000152785,Cvar-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.61
ENSG00000152785,Gaff-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.87
ENSG00000152785,Hsap-Pnye orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.01
ENSG00000152785,Hsap-Spar orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.45
ENSG00000152785,Hsap-Ipun orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.66
ENSG00000152785,Csem-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,74.23
ENSG00000152785,Hsap-Olhs orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.95
ENSG00000152785,Hsap-Pmex orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.44
ENSG00000152785,Acit-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.90
ENSG00000152785,Amex-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.86
ENSG00000152785,Hsap-Mmol orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.31
ENSG00000152785,Hsap-Olat orthologues,ortholog_one2one,Euteleostomi,1,1,100,73.56
ENSG00000152785,O.nil-H.sap orthologues,ortholog_one2one,Euteleostomi,1,1,100,73.92
ENSG00000152785,Hsap-Pnat orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.74
ENSG00000152785,Hsap-Sdum orthologues,ortholog_one2one,Euteleostomi,1,1,100,74.56
ENSG00000152785,Hsap-Kmar orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.96
ENSG00000152785,Hsap-Trub orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.90
ENSG00000152785,Apol-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,75,77.48
ENSG00000152785,Hsap-Plat orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.47
ENSG00000152785,Hsap-Lber orthologues,ortholog_one2one,Euteleostomi,1,1,50,78.85
ENSG00000152785,Hsap-Sfor orthologues,ortholog_one2many,Euteleostomi,1,1,100,14.83
ENSG00000152785,Hsap-Nbri orthologues,ortholog_one2one,Euteleostomi,1,1,100,79.02
ENSG00000152785,Hsap-Mzeb orthologues,ortholog_one2one,Euteleostomi,1,1,100,78.96
ENSG00000152785,Hsap-Xmac orthologues,ortholog_one2one,Euteleostomi,1,1,100,77.46
ENSG00000152785,H.sap-G.mor orthologues,ortholog_one2one,Euteleostomi,1,1,25,76.15
ENSG00000156466,H.sap-P.tro orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000156466,H.sap-G.gor orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000156466,P.abe-H.sap orthologues,ortholog_one2one,Hominidae,1,1,100,100.00
ENSG00000156466,H.sap-N.leu orthologues,ortholog_one2one,Hominoidea,1,1,100,100.00
ENSG00000156466,H.sap-M.fas orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-C.sab orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-C.aty orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,Hsap-Tgel orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-C.pal orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-R.bie orthologues,ortholog_one2one,Catarrhini,1,1,50,100.00
ENSG00000156466,H.sap-M.nem orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-M.mul orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-R.rox orthologues,ortholog_one2one,Catarrhini,1,1,50,99.55
ENSG00000156466,H.sap-P.anu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,Hsap-Ptep orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000156466,H.sap-S.bol orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000156466,H.sap-C.cap orthologues,ortholog_one2one,Simiiformes,1,1,50,100.00
ENSG00000156466,H.sap-A.nan orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000156466,H.sap-C.jac orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000156466,H.sap-C.syr orthologues,ortholog_one2one,Haplorrhini,1,1,25,100.00
ENSG00000156466,H.sap-M.mur orthologues,ortholog_one2one,Primates,1,1,75,100.00
ENSG00000156466,O.gar-H.sap orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000156466,H.sap-P.coq orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000156466,Hsap-Psim orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000156466,O.cun-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000156466,H.sap-M.aur orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-C.cho orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-J.jac orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-O.deg orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000156466,R.nor-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-M.och orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-H.fem orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000156466,H.sap-N.gal orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000156466,H.sap-I.tri orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-M.mus orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-D.ord orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000156466,H.sap-C.por orthologues,ortholog_one2one,Euarchontoglires,1,1,100,87.58
ENSG00000156466,O.pri-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,99.03
ENSG00000156466,H.sap-C.lan orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000156466,H.sap-M.pah orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-M.spr orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,H.sap-M.car orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,Hsap-Upar orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000156466,Hsap-Mspi orthologues,ortholog_one2one,Euarchontoglires,1,1,0,100.00
ENSG00000156466,Hsap-Sdau orthologues,ortholog_one2many,Euarchontoglires,1,1,0,100.00
ENSG00000156466,Ccan-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,0,100.00
ENSG00000156466,Hsap-Mung orthologues,ortholog_one2one,Euarchontoglires,1,1,0,100.00
ENSG00000156466,Cgpi-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,Hsap-Pmba orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000156466,Hsap-Mmma orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000156466,E.tel-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,85.83
ENSG00000156466,Csem-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,0,74.76
ENSG00000112175,H.sap-P.tro orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000112175,H.sap-P.pan orthologues,ortholog_one2one,Homininae,1,1,100,100.00
ENSG00000112175,P.abe-H.sap orthologues,ortholog_one2one,Hominidae,1,1,100,100.00
ENSG00000112175,H.sap-N.leu orthologues,ortholog_one2one,Hominoidea,1,1,100,100.00
ENSG00000112175,H.sap-C.pal orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-C.sab orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-M.leu orthologues,ortholog_one2one,Catarrhini,1,1,50,100.00
ENSG00000112175,H.sap-R.rox orthologues,ortholog_one2one,Catarrhini,1,1,50,100.00
ENSG00000112175,H.sap-M.mul orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-C.aty orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-M.nem orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-M.fas orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,Hsap-Ptep orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-P.anu orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,Hsap-Tgel orthologues,ortholog_one2one,Catarrhini,1,1,100,100.00
ENSG00000112175,H.sap-C.cap orthologues,ortholog_one2one,Simiiformes,1,1,75,100.00
ENSG00000112175,H.sap-S.bol orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000112175,H.sap-C.jac orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000112175,H.sap-A.nan orthologues,ortholog_one2one,Simiiformes,1,1,100,100.00
ENSG00000112175,H.sap-C.syr orthologues,ortholog_one2one,Haplorrhini,1,1,50,100.00
ENSG00000112175,H.sap-M.mur orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000112175,O.gar-H.sap orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000112175,Hsap-Psim orthologues,ortholog_one2one,Primates,1,1,100,100.00
ENSG00000112175,H.sap-P.coq orthologues,ortholog_one2one,Primates,1,1,100,98.70
ENSG00000112175,H.sap-T.bel orthologues,ortholog_one2one,Euarchontoglires,1,1,0,85.65
ENSG00000112175,H.sap-H.mal orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,Hsap-Mspi orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,Hsap-Upar orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000112175,H.sap-I.tri orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000112175,H.sap-C.ape orthologues,ortholog_one2one,Euarchontoglires,1,1,50,93.65
ENSG00000112175,H.sap-J.jac orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000112175,H.sap-N.gal orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,O.pri-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,0,79.36
ENSG00000112175,O.cun-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000112175,H.sap-C.lan orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000112175,H.sap-C.cri orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,H.sap-M.aur orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,H.sap-C.cho orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,R.nor-H.sap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,87.21
ENSG00000112175,H.sap-M.mus orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,H.sap-C.por orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000112175,H.sap-F.dam orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000112175,H.sap-M.och orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,H.sap-H.fem orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000112175,H.sap-O.deg orthologues,ortholog_one2one,Euarchontoglires,1,1,75,100.00
ENSG00000112175,H.sap-M.car orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,H.sap-M.pah orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,H.sap-M.spr orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,Hsap-Sdau orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,Ccan-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,Cgpi-Hsap orthologues,ortholog_one2one,Euarchontoglires,1,1,50,100.00
ENSG00000112175,Hsap-Mmma orthologues,ortholog_one2one,Euarchontoglires,1,1,100,100.00
ENSG00000112175,Hsap-Pmba orthologues,ortholog_one2one,Euarchontoglires,1,1,50,97.34
ENSG00000112175,H.sap-T.tru orthologues,ortholog_one2one,Boreoeutheria,1,1,25,100.00
ENSG00000112175,Hsap-Umar orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,S.ara-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,0,87.52
ENSG00000112175,H.sap-C.fam orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,Bmut-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000112175,A.mel-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,75,100.00
ENSG00000112175,Eaas-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,M.luc-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,H.sap-P.alt orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,Btau-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,H.sap-S.scr orthologues,ortholog_one2one,Boreoeutheria,1,1,50,100.00
ENSG00000112175,Ecab-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,H.sap-P.par orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,H.sap-E.eur orthologues,ortholog_one2one,Boreoeutheria,1,1,0,98.18
ENSG00000112175,V.pac-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,92.82
ENSG00000112175,F.cat-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,O.ari-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,M.fur-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,H.sap-C.hir orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,P.vam-H.sap orthologues,ortholog_one2one,Boreoeutheria,1,1,0,100.00
ENSG00000112175,Hsap-Vvul orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,Hsap-Nvis orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,Bbbi-Hsap orthologues,ortholog_one2one,Boreoeutheria,1,1,100,100.00
ENSG00000112175,C.hof-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,93.70
ENSG00000112175,H.sap-D.nov orthologues,ortholog_one2one,Eutheria,1,1,50,100.00
ENSG00000112175,E.tel-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,100.00
ENSG00000112175,P.cap-H.sap orthologues,ortholog_one2one,Eutheria,1,1,0,90.96
ENSG00000112175,L.afr-H.sap orthologues,ortholog_one2one,Eutheria,1,1,100,100.00
ENSG00000112175,Cpbe-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Cpyg-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Hsap-Pmaj orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Hsap-Lsdo orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Abra-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Hsap-Zalb orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Cpor-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Hsap-Smer orthologues,ortholog_one2one,Amniota,1,1,100,92.18
ENSG00000112175,Ahaa-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000112175,Hsap-Mund orthologues,ortholog_one2one,Amniota,1,1,100,86.82
ENSG00000112175,Appl-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Cpug-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,H.sap-P.sin orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Arow-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,86.75
ENSG00000112175,Hsap-Nper orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Ggal-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Hsap-Nscu orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Cjap-Hsap orthologues,ortholog_one2one,Amniota,1,1,100,86.85
ENSG00000112175,F.alb-H.sap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Hsap-Spun orthologues,ortholog_one2one,Amniota,1,1,75,86.52
ENSG00000112175,Cabi-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000112175,H.sap-M.gal orthologues,ortholog_one2one,Amniota,1,1,100,86.86
ENSG00000112175,Hsap-Scan orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Ccae-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Hsap-Jhye orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,T.gut-H.sap orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,Hsap-Lcor orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Hsap-Pvit orthologues,ortholog_one2one,Amniota,1,1,100,94.57
ENSG00000112175,Aowe-Hsap orthologues,ortholog_one2one,Amniota,1,1,50,100.00
ENSG00000112175,Hsap-Nmel orthologues,ortholog_one2one,Amniota,1,1,100,86.72
ENSG00000112175,Dnov-Hsap orthologues,ortholog_one2one,Amniota,1,1,75,100.00
ENSG00000112175,Gaga-Hsap orthologues,ortholog_one2one,Amniota,1,1,0,86.85
ENSG00000112175,H.sap-A.car orthologues,ortholog_one2one,Amniota,1,1,75,99.93
ENSG00000112175,Hsap-Mvit orthologues,ortholog_one2one,Amniota,1,1,100,100.00
ENSG00000112175,H.sap-X.tro orthologues,ortholog_one2one,Tetrapoda,1,1,100,86.52
ENSG00000112175,H.sap-L.cha orthologues,ortholog_one2one,Sarcopterygii,1,1,50,69.62
ENSG00000112175,Hsap-Sldo orthologues,ortholog_one2one,Euteleostomi,1,1,100,76.91
ENSG00000112175,Hsap-Olat orthologues,ortholog_one2one,Euteleostomi,1,1,100,91.38
ENSG00000112175,Hsap-Pnat orthologues,ortholog_one2one,Euteleostomi,1,1,100,38.98
ENSG00000112175,Hsap-Malb orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.76
ENSG00000112175,Hsap-Xmac orthologues,ortholog_one2one,Euteleostomi,1,1,100,93.42
ENSG00000112175,Hbur-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.76
ENSG00000112175,H.sap-T.nig orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.46
ENSG00000112175,Hsap-Nbri orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.36
ENSG00000112175,Fhet-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,75,93.05
ENSG00000112175,Cvar-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,75,93.76
ENSG00000112175,Hsap-Marm orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.74
ENSG00000112175,O.nil-H.sap orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.77
ENSG00000112175,Hsap-Spar orthologues,ortholog_one2one,Euteleostomi,1,1,25,93.04
ENSG00000112175,Hsap-Pmag orthologues,ortholog_one2one,Euteleostomi,1,1,50,97.76
ENSG00000112175,Hsap-Lber orthologues,ortholog_one2one,Euteleostomi,1,1,75,64.50
ENSG00000112175,Hsap-Pkin orthologues,ortholog_one2one,Euteleostomi,1,1,50,100.00
ENSG00000112175,Csem-Hsap orthologues,ortholog_one2one,Euteleostomi,1,1,100,96.22
ENSG00000112175,G.acu-H.sap orthologues,ortholog_one2one,Euteleostomi,1,1,100,98.36
